鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元
台東市,土地,豐谷段551~600地號,5.44,住,,,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,98736,18150,,0.0,0
台東市,土地,豐谷段551~600地號,25.1,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,455565,18150,,0.0,0
台東市,土地,豐谷段551~600地號,22.04,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400026,18150,,0.0,0
池上鄉,土地,大埔段101~150地號,2867.83,住,,,10211,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21000000,7323,,0.0,0
鹿野鄉,土地,瑞里段251~300地號,1549.99,,鄉村區,乙種建築用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5900000,3806,,0.0,0
成功鎮,土地,新港段新港小段501~550地號,2569.0,,風景區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,817,,0.0,0
台東市,土地,建國段251~300地號,33.26,商,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,600000,18040,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿豐榮路251~300號,134.91,住,,,10211,土地1建物1車位0,全,003,透天厝,見其他登記事項,見其他登記事項,1020912,234.63,5,2,5,有,無,7600000,32391,,0.0,0
卑南鄉,土地,鎮樂段801~850地號,4517.0,,山坡地保育區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2902956,643,,0.0,0
卑南鄉,土地,鎮樂段801~850地號,6375.0,,山坡地保育區,農牧用地,10211,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4097044,643,,0.0,0
台東市,土地,馬蘭段1551~1600地號,1120.0,住,,,10210,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,67082400,59895,,0.0,0
卑南鄉,房地(土地+建物),臺東縣臺東巿太平路106巷51~100號,132.43,,鄉村區,乙種建築用地,10211,土地2建物1車位0,全,003,透天厝,住家用,鋼筋混凝土造,0850216,172.94,4,2,3,有,無,3380000,19544,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿中興路二段29巷1~50號,160.0,住,,,10211,土地1建物1車位0,全,003,透天厝,住家用,見其他登記事項,1021014,261.12,5,2,5,有,無,8500000,32552,,0.0,0
台東市,土地,建本段1501~1550地號,112.67,住,,,10210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1180000,10473,,0.0,0
台東市,土地,南王段301~350地號,248.79,住,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3612430,14520,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿建農里知本路二段550巷51~100號,93.6,住,,,10211,土地1建物1車位0,全,003,透天厝,見其他登記事項,鋼筋混凝土造,0930303,161.1,0,0,0,有,無,2470000,15332,,0.0,0
台東市,土地,台東段1~50地號,287.0,其他,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,315700,1100,,0.0,0
台東市,土地,台東段1~50地號,241.0,其他,,,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,265100,1100,,0.0,0
台東市,房地(土地+建物),臺東縣臺東巿杭州街351~400號,139.0,住,,,10211,土地2建物1車位0,全,004,透天厝,住家用,鋼筋混凝土造,0820809,248.18,4,2,3,有,無,7800000,31429,,0.0,0
卑南鄉,土地,利泰段1101~1150地號,4613.84,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,824,,0.0,0
卑南鄉,土地,利泰段1101~1150地號,3683.65,,特定農業區,農牧用地,10211,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4420000,1200,,0.0,0
綠島鄉,土地,公
